// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
4900, 6800, 12586.1+/-1195.44, 2.18685+/-1.85798, 0.873368+/-1.85798;
4900, 6900, 11324.8+/-1143.11, 2.18685+/-1.85798, 0.762154+/-1.85798;
4900, 7000, 9785.91+/-1026.37, 1.90277+/-1.83613, 0.762154+/-1.83613;
4900, 7100, 8912.7+/-984.23, 1.8865+/-1.83606, 0.762154+/-1.83606;
4900, 7200, 8136.5+/-945.198, 1.8865+/-1.83606, 0.762154+/-1.83606;
4900, 7300, 7554.36+/-914.831, 1.8865+/-1.83606, 0.593224+/-1.83606;
4900, 7400, 6390.07+/-850.854, 1.8844+/-1.83606, 0.32715+/-1.83606;
4900, 7500, 5904.95+/-822.729, 1.8844+/-1.83606, 0.32715+/-1.83606;
4900, 7600, 5322.8+/-787.656, 1.8844+/-1.83606, 0.279219+/-1.83606;
4900, 7700, 5031.73+/-769.52, 1.83573+/-1.83573, 0.279219+/-1.83573;
4900, 7800, 4740.66+/-750.946, 1.83573+/-1.83573, 0.279219+/-1.83573;
4900, 7900, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
4900, 8000, 3686.92+/-598.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
4900, 8100, 3201.8+/-557.361, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8200, 2716.68+/-513.404, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8300, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8400, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
4900, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
4900, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
4900, 9600, 0+/-0, 0+/-0, 0+/-0;
4900, 9700, 0+/-0, 0+/-0, 0+/-0;
4900, 9800, 0+/-0, 0+/-0, 0+/-0;
4900, 9900, 0+/-0, 0+/-0, 0+/-0;
4900, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
5000, 1000, 403348+/-41741, 5.34106+/-2.30807, 1.71015+/-2.30807;
5000, 2000, 110689+/-3715.32, 5.34106+/-2.30807, 1.71015+/-2.30807;
5000, 3000, 90767.5+/-3187.42, 5.34106+/-2.30807, 1.71009+/-2.30807;
5000, 3100, 90050.9+/-3171.72, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3200, 89066.1+/-3156.83, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3300, 86974.4+/-3105.04, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3400, 86488.8+/-3097.45, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3500, 85385.2+/-3075.17, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3600, 84699+/-3064.43, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3700, 83644.2+/-3030.6, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3800, 82396.5+/-2993.24, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 3900, 81036.5+/-2971.15, 5.34105+/-2.30807, 1.71009+/-2.30807;
5000, 4000, 79206.6+/-2923.39, 5.1071+/-2.29618, 1.71009+/-2.29618;
5000, 4100, 78526.9+/-2912.1, 5.1071+/-2.29618, 1.71009+/-2.29618;
5000, 4200, 77362.5+/-2892.64, 5.1071+/-2.29618, 1.71009+/-2.29618;
5000, 4300, 75628.5+/-2845.22, 4.97072+/-2.29213, 1.70102+/-2.29213;
5000, 4400, 74270.2+/-2821.96, 4.97072+/-2.29213, 1.70102+/-2.29213;
5000, 4500, 73299.9+/-2805.23, 4.97072+/-2.29213, 1.70102+/-2.29213;
5000, 4600, 70776.8+/-2761.26, 4.97072+/-2.29213, 1.69919+/-2.29213;
5000, 4700, 68448.2+/-2720.04, 4.31733+/-2.19707, 1.6605+/-2.19707;
5000, 4800, 65259.9+/-2642.98, 4.26686+/-2.19649, 1.6605+/-2.19649;
5000, 4900, 62715.1+/-2569.81, 4.26686+/-2.19649, 1.50544+/-2.19649;
5000, 5000, 60095.4+/-2519.88, 4.02426+/-2.18968, 1.50544+/-2.18968;
5000, 5100, 54481.5+/-2387.71, 3.9388+/-2.18801, 1.50544+/-2.18801;
5000, 5200, 50904.6+/-2291.33, 3.9388+/-2.18801, 1.33283+/-2.18801;
5000, 5300, 46551.5+/-2173.46, 3.9388+/-2.18801, 1.33283+/-2.18801;
5000, 5400, 43155.7+/-2096.29, 3.9388+/-2.18801, 1.33283+/-2.18801;
5000, 5500, 39274.7+/-2004.47, 3.67052+/-2.1715, 1.19081+/-2.1715;
5000, 5600, 35975.9+/-1922.97, 3.67052+/-2.1715, 1.19081+/-2.1715;
5000, 5700, 32386+/-1830.17, 3.64112+/-2.1713, 1.19079+/-2.1713;
5000, 5800, 29669.3+/-1756.68, 2.59376+/-1.902, 1.08999+/-1.902;
5000, 5900, 27146.7+/-1685.58, 2.59376+/-1.902, 1.05442+/-1.902;
5000, 6000, 24617.1+/-1611.33, 2.59369+/-1.902, 0.885394+/-1.902;
5000, 6100, 22482.6+/-1545.73, 2.59369+/-1.902, 0.885394+/-1.902;
5000, 6200, 20056.9+/-1467.63, 2.59369+/-1.902, 0.885394+/-1.902;
5000, 6300, 18116.5+/-1402.02, 2.59369+/-1.902, 0.873368+/-1.902;
5000, 6400, 16661.1+/-1350.72, 2.59369+/-1.902, 0.873368+/-1.902;
5000, 6500, 15399.8+/-1304.64, 2.59369+/-1.902, 0.873368+/-1.902;
5000, 6600, 14235.5+/-1260.6, 2.59369+/-1.902, 0.873368+/-1.902;
5000, 6700, 13556.3+/-1234.19, 2.18685+/-1.85798, 0.873368+/-1.85798;
5000, 6800, 12489.1+/-1191.5, 2.18685+/-1.85798, 0.873368+/-1.85798;
5000, 6900, 11324.8+/-1143.11, 2.18685+/-1.85798, 0.762154+/-1.85798;
5000, 7000, 9785.91+/-1026.37, 1.90277+/-1.83613, 0.762154+/-1.83613;
5000, 7100, 8912.7+/-984.23, 1.8865+/-1.83606, 0.762154+/-1.83606;
5000, 7200, 8136.5+/-945.198, 1.8865+/-1.83606, 0.762154+/-1.83606;
5000, 7300, 7554.36+/-914.831, 1.8865+/-1.83606, 0.593224+/-1.83606;
5000, 7400, 6390.07+/-850.854, 1.8844+/-1.83606, 0.32715+/-1.83606;
5000, 7500, 5904.95+/-822.729, 1.8844+/-1.83606, 0.32715+/-1.83606;
5000, 7600, 5322.8+/-787.656, 1.8844+/-1.83606, 0.279219+/-1.83606;
5000, 7700, 5031.73+/-769.52, 1.83573+/-1.83573, 0.279219+/-1.83573;
5000, 7800, 4740.66+/-750.946, 1.83573+/-1.83573, 0.279219+/-1.83573;
5000, 7900, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
5000, 8000, 3686.92+/-598.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
5000, 8100, 3201.8+/-557.361, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8200, 2716.68+/-513.404, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8300, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8400, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
5000, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5000, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
5000, 9600, 0+/-0, 0+/-0, 0+/-0;
5000, 9700, 0+/-0, 0+/-0, 0+/-0;
5000, 9800, 0+/-0, 0+/-0, 0+/-0;
5000, 9900, 0+/-0, 0+/-0, 0+/-0;
5000, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
5100, 1000, 375543+/-39823.7, 5.34105+/-2.30807, 1.55324+/-2.30807;
5100, 2000, 100542+/-3536.56, 5.34105+/-2.30807, 1.55324+/-2.30807;
5100, 3000, 82159.4+/-3019.36, 5.34105+/-2.30807, 1.55318+/-2.30807;
5100, 3100, 81539.8+/-3004.35, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3200, 80555.1+/-2988.62, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3300, 78560.4+/-2935.47, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3400, 78074.7+/-2927.44, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3500, 77165.2+/-2907.1, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3600, 76576.1+/-2897.36, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3700, 75895.8+/-2885.96, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3800, 74745.1+/-2848.36, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 3900, 73579.2+/-2828.47, 5.34104+/-2.30807, 1.55318+/-2.30807;
5100, 4000, 71749.2+/-2778.26, 5.10708+/-2.29618, 1.55318+/-2.29618;
5100, 4100, 71166.6+/-2768.07, 5.10708+/-2.29618, 1.55318+/-2.29618;
5100, 4200, 70196.2+/-2751.02, 5.10708+/-2.29618, 1.55318+/-2.29618;
5100, 4300, 68559.3+/-2702.85, 4.97071+/-2.29213, 1.54412+/-2.29213;
5100, 4400, 67492+/-2683.63, 4.97071+/-2.29213, 1.54412+/-2.29213;
5100, 4500, 66618.8+/-2667.8, 4.97071+/-2.29213, 1.54412+/-2.29213;
5100, 4600, 64289.7+/-2625.11, 4.97071+/-2.29213, 1.54412+/-2.29213;
5100, 4700, 62349.2+/-2589, 4.31731+/-2.19707, 1.50543+/-2.19707;
5100, 4800, 60020.6+/-2545, 4.26684+/-2.19649, 1.50543+/-2.19649;
5100, 4900, 58252+/-2484.13, 4.26684+/-2.19649, 1.50543+/-2.19649;
5100, 5000, 56311.5+/-2445.94, 4.02424+/-2.18968, 1.50543+/-2.18968;
5100, 5100, 51958.9+/-2335.89, 3.9388+/-2.18801, 1.50543+/-2.18801;
5100, 5200, 49643.3+/-2264.47, 3.9388+/-2.18801, 1.33282+/-2.18801;
5100, 5300, 45581.3+/-2151.69, 3.9388+/-2.18801, 1.33282+/-2.18801;
5100, 5400, 42476.5+/-2080.51, 3.9388+/-2.18801, 1.33282+/-2.18801;
5100, 5500, 38886.6+/-1995.05, 3.67052+/-2.1715, 1.19079+/-2.1715;
5100, 5600, 35587.8+/-1913.16, 3.67052+/-2.1715, 1.19079+/-2.1715;
5100, 5700, 31997.9+/-1819.85, 3.64112+/-2.1713, 1.19079+/-2.1713;
5100, 5800, 29281.2+/-1745.93, 2.59376+/-1.902, 1.08999+/-1.902;
5100, 5900, 26855.6+/-1677.18, 2.59376+/-1.902, 1.05442+/-1.902;
5100, 6000, 24326+/-1602.54, 2.59369+/-1.902, 0.885394+/-1.902;
5100, 6100, 22385.5+/-1542.68, 2.59369+/-1.902, 0.885394+/-1.902;
5100, 6200, 19959.9+/-1464.42, 2.59369+/-1.902, 0.885394+/-1.902;
5100, 6300, 18116.5+/-1402.02, 2.59369+/-1.902, 0.873368+/-1.902;
5100, 6400, 16661.1+/-1350.72, 2.59369+/-1.902, 0.873368+/-1.902;
5100, 6500, 15399.8+/-1304.64, 2.59369+/-1.902, 0.873368+/-1.902;
5100, 6600, 14235.5+/-1260.6, 2.59369+/-1.902, 0.873368+/-1.902;
5100, 6700, 13556.3+/-1234.19, 2.18685+/-1.85798, 0.873368+/-1.85798;
5100, 6800, 12489.1+/-1191.5, 2.18685+/-1.85798, 0.873368+/-1.85798;
5100, 6900, 11324.8+/-1143.11, 2.18685+/-1.85798, 0.762154+/-1.85798;
5100, 7000, 9785.91+/-1026.37, 1.90277+/-1.83613, 0.762154+/-1.83613;
5100, 7100, 8912.7+/-984.23, 1.8865+/-1.83606, 0.762154+/-1.83606;
5100, 7200, 8136.5+/-945.198, 1.8865+/-1.83606, 0.762154+/-1.83606;
5100, 7300, 7554.36+/-914.831, 1.8865+/-1.83606, 0.593224+/-1.83606;
5100, 7400, 6390.07+/-850.854, 1.8844+/-1.83606, 0.32715+/-1.83606;
5100, 7500, 5904.95+/-822.729, 1.8844+/-1.83606, 0.32715+/-1.83606;
5100, 7600, 5322.8+/-787.656, 1.8844+/-1.83606, 0.279219+/-1.83606;
5100, 7700, 5031.73+/-769.52, 1.83573+/-1.83573, 0.279219+/-1.83573;
5100, 7800, 4740.66+/-750.946, 1.83573+/-1.83573, 0.279219+/-1.83573;
5100, 7900, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
5100, 8000, 3686.92+/-598.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
5100, 8100, 3201.8+/-557.361, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8200, 2716.68+/-513.404, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8300, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8400, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
5100, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5100, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
5100, 9600, 0+/-0, 0+/-0, 0+/-0;
5100, 9700, 0+/-0, 0+/-0, 0+/-0;
5100, 9800, 0+/-0, 0+/-0, 0+/-0;
5100, 9900, 0+/-0, 0+/-0, 0+/-0;
5100, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
5200, 1000, 349107+/-37812.2, 5.34104+/-2.30807, 1.55324+/-2.30807;
5200, 2000, 90311.3+/-3331.49, 5.34104+/-2.30807, 1.55324+/-2.30807;
5200, 3000, 73079.7+/-2814.91, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3100, 72460.1+/-2798.8, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3200, 71572.4+/-2783.6, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3300, 69577.7+/-2726.46, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3400, 69092.1+/-2717.81, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3500, 68182.5+/-2695.89, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3600, 67787.5+/-2688.88, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3700, 67107.2+/-2676.6, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3800, 66247.5+/-2641.37, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 3900, 65275.7+/-2623.49, 5.34104+/-2.30807, 1.55318+/-2.30807;
5200, 4000, 64111.4+/-2601.87, 5.10708+/-2.29618, 1.55318+/-2.29618;
5200, 4100, 63625.7+/-2592.81, 5.10708+/-2.29618, 1.55318+/-2.29618;
5200, 4200, 62752.4+/-2576.42, 5.10708+/-2.29618, 1.55318+/-2.29618;
5200, 4300, 61309.5+/-2528.65, 4.97071+/-2.29213, 1.54412+/-2.29213;
5200, 4400, 60339.3+/-2509.97, 4.97071+/-2.29213, 1.54412+/-2.29213;
5200, 4500, 59757.1+/-2498.69, 4.97071+/-2.29213, 1.54412+/-2.29213;
5200, 4600, 58010.2+/-2464.55, 4.97071+/-2.29213, 1.54412+/-2.29213;
5200, 4700, 56457.8+/-2433.8, 4.31731+/-2.19707, 1.50543+/-2.19707;
5200, 4800, 54711.4+/-2398.74, 4.26684+/-2.19649, 1.50543+/-2.19649;
5200, 4900, 53511.3+/-2367.91, 4.26684+/-2.19649, 1.50543+/-2.19649;
5200, 5000, 52250+/-2341.93, 4.02424+/-2.18968, 1.50543+/-2.18968;
5200, 5100, 49255.8+/-2256.14, 3.9388+/-2.18801, 1.50543+/-2.18801;
5200, 5200, 47896.9+/-2226.74, 3.9388+/-2.18801, 1.33282+/-2.18801;
5200, 5300, 43931.9+/-2114.18, 3.9388+/-2.18801, 1.33282+/-2.18801;
5200, 5400, 41312.2+/-2053.19, 3.9388+/-2.18801, 1.33282+/-2.18801;
5200, 5500, 37916.4+/-1971.32, 3.67052+/-2.1715, 1.19079+/-2.1715;
5200, 5600, 35005.7+/-1898.34, 3.67052+/-2.1715, 1.19079+/-2.1715;
5200, 5700, 31512.8+/-1806.87, 3.64112+/-2.1713, 1.19079+/-2.1713;
5200, 5800, 28990.2+/-1737.83, 2.59376+/-1.902, 1.08999+/-1.902;
5200, 5900, 26564.6+/-1668.74, 2.59376+/-1.902, 1.05442+/-1.902;
5200, 6000, 24132+/-1596.65, 2.59369+/-1.902, 0.885394+/-1.902;
5200, 6100, 22191.5+/-1536.56, 2.59369+/-1.902, 0.885394+/-1.902;
5200, 6200, 19765.9+/-1457.97, 2.59369+/-1.902, 0.885394+/-1.902;
5200, 6300, 18019.4+/-1398.66, 2.59369+/-1.902, 0.873368+/-1.902;
5200, 6400, 16564.1+/-1347.23, 2.59369+/-1.902, 0.873368+/-1.902;
5200, 6500, 15302.8+/-1301.02, 2.59369+/-1.902, 0.873368+/-1.902;
5200, 6600, 14138.5+/-1256.86, 2.59369+/-1.902, 0.873368+/-1.902;
5200, 6700, 13459.3+/-1230.37, 2.18685+/-1.85798, 0.873368+/-1.85798;
5200, 6800, 12392+/-1187.54, 2.18685+/-1.85798, 0.873368+/-1.85798;
5200, 6900, 11227.8+/-1138.98, 2.18685+/-1.85798, 0.762154+/-1.85798;
5200, 7000, 9688.89+/-1021.77, 1.90277+/-1.83613, 0.762154+/-1.83613;
5200, 7100, 8815.67+/-979.436, 1.8865+/-1.83606, 0.762154+/-1.83606;
5200, 7200, 8039.48+/-940.205, 1.8865+/-1.83606, 0.762154+/-1.83606;
5200, 7300, 7457.33+/-909.672, 1.8865+/-1.83606, 0.593224+/-1.83606;
5200, 7400, 6390.07+/-850.854, 1.8844+/-1.83606, 0.32715+/-1.83606;
5200, 7500, 5904.95+/-822.729, 1.8844+/-1.83606, 0.32715+/-1.83606;
5200, 7600, 5322.8+/-787.656, 1.8844+/-1.83606, 0.279219+/-1.83606;
5200, 7700, 5031.73+/-769.52, 1.83573+/-1.83573, 0.279219+/-1.83573;
5200, 7800, 4740.66+/-750.946, 1.83573+/-1.83573, 0.279219+/-1.83573;
5200, 7900, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
5200, 8000, 3686.92+/-598.097, 1.83573+/-1.83573, 0.188611+/-1.83573;
5200, 8100, 3201.8+/-557.361, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8200, 2716.68+/-513.404, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8300, 2231.56+/-465.311, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8400, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
5200, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
5200, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
5200, 9600, 0+/-0, 0+/-0, 0+/-0;
5200, 9700, 0+/-0, 0+/-0, 0+/-0;
5200, 9800, 0+/-0, 0+/-0, 0+/-0;
5200, 9900, 0+/-0, 0+/-0, 0+/-0;
5200, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
5300, 1000, 337288+/-37788.3, 5.10691+/-2.29618, 1.55324+/-2.29618;
5300, 2000, 82345.6+/-3176.1, 5.10691+/-2.29618, 1.55324+/-2.29618;
5300, 3000, 66495.6+/-2679.73, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3100, 65876+/-2662.79, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3200, 65085.3+/-2648.6, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3300, 63284.7+/-2592.11, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3400, 62896+/-2584.84, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3500, 61986.5+/-2561.77, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3600, 61688.5+/-2556.24, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3700, 61396.3+/-2550.71, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3800, 60536.6+/-2513.72, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 3900, 59564.8+/-2494.92, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 4000, 58691.6+/-2477.88, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 4100, 58205.9+/-2468.37, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 4200, 57429.6+/-2453.07, 5.10691+/-2.29618, 1.55318+/-2.29618;
5300, 4300, 56083.8+/-2404.81, 4.97054+/-2.29213, 1.54412+/-2.29213;
5300, 4400, 55307.6+/-2389.1, 4.97054+/-2.29213, 1.54412+/-2.29213;
5300, 4500, 54822.4+/-2379.23, 4.97054+/-2.29213, 1.54412+/-2.29213;
5300, 4600, 53366.5+/-2349.36, 4.97054+/-2.29213, 1.54412+/-2.29213;
5300, 4700, 52202.2+/-2325.2, 4.31731+/-2.19707, 1.50543+/-2.19707;
5300, 4800, 50746.9+/-2294.63, 4.26684+/-2.19649, 1.50543+/-2.19649;
5300, 4900, 49546.8+/-2262.39, 4.26684+/-2.19649, 1.50543+/-2.19649;
5300, 5000, 48479.6+/-2239.38, 4.02424+/-2.18968, 1.50543+/-2.18968;
5300, 5100, 46164.5+/-2164.78, 3.9388+/-2.18801, 1.50543+/-2.18801;
5300, 5200, 45193.7+/-2142.92, 3.9388+/-2.18801, 1.33282+/-2.18801;
5300, 5300, 42379.5+/-2078.25, 3.9388+/-2.18801, 1.33282+/-2.18801;
5300, 5400, 40147.9+/-2025.49, 3.9388+/-2.18801, 1.33282+/-2.18801;
5300, 5500, 37140.2+/-1952.12, 3.67052+/-2.1715, 1.19079+/-2.1715;
5300, 5600, 34423.5+/-1883.4, 3.67052+/-2.1715, 1.19079+/-2.1715;
5300, 5700, 31221.7+/-1799.04, 3.64112+/-2.1713, 1.19079+/-2.1713;
5300, 5800, 28699.1+/-1729.68, 2.59376+/-1.902, 1.08999+/-1.902;
5300, 5900, 26273.5+/-1660.26, 2.59376+/-1.902, 1.05442+/-1.902;
5300, 6000, 23840.9+/-1587.79, 2.59369+/-1.902, 0.885394+/-1.902;
5300, 6100, 21997.4+/-1530.43, 2.59369+/-1.902, 0.885394+/-1.902;
5300, 6200, 19571.8+/-1451.5, 2.59369+/-1.902, 0.885394+/-1.902;
5300, 6300, 17922.4+/-1395.29, 2.59369+/-1.902, 0.873368+/-1.902;
5300, 6400, 16467.1+/-1343.74, 2.59369+/-1.902, 0.873368+/-1.902;
5300, 6500, 15205.7+/-1297.4, 2.59369+/-1.902, 0.873368+/-1.902;
5300, 6600, 14138.5+/-1256.86, 2.59369+/-1.902, 0.873368+/-1.902;
5300, 6700, 13459.3+/-1230.37, 2.18685+/-1.85798, 0.873368+/-1.85798;
5300, 6800, 12392+/-1187.54, 2.18685+/-1.85798, 0.873368+/-1.85798;
5300, 6900, 11227.8+/-1138.98, 2.18685+/-1.85798, 0.762154+/-1.85798;
5300, 7000, 9688.89+/-1021.77, 1.90277+/-1.83613, 0.762154+/-1.83613;
5300, 7100, 8815.67+/-979.436, 1.8865+/-1.83606, 0.762154+/-1.83606;
5300, 7200, 8039.48+/-940.205, 1.8865+/-1.83606, 0.762154+/-1.83606;
5300, 7300, 7457.33+/-909.672, 1.8865+/-1.83606, 0.593224+/-1.83606;
5300, 7400, 6390.07+/-850.854, 1.8844+/-1.83606, 0.32715+/-1.83606;
